/// Options
EditorVersion:1.0|Description:|HasWeather:0
Scene,Geometry/Cuboid,121,0,1,1,1,0,Cuboid,269.7628,272.7111,35.07618,68.60604,175.0271,180,4.41,1.047723,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47723,;
Scene,Geometry/Cuboid,122,0,1,1,1,0,Cuboid,274.9736,270.4514,-67.73206,68.60604,175.0271,180,4.41,1.047723,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47723,;
Scene,Geometry/Cuboid,123,0,1,1,1,0,Cuboid,268.3026,281.3781,77.2459,81.19199,357.764,-0.0001909677,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,124,0,1,1,1,0,Cuboid,267.9645,302.5421,118.8687,81.19199,357.764,-0.0001909677,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,125,0,1,1,1,0,Cuboid,273.1754,300.2823,16.06047,81.19199,357.764,-0.0001909677,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,126,0,1,1,1,0,Cuboid,268.7804,281.1709,67.81878,83.70696,176.437,180.0004,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,127,0,1,1,1,0,Cuboid,273.9913,278.9112,-34.98945,83.70696,176.437,0.0004400692,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,128,0,1,1,1,0,Cuboid,273.5135,279.1184,-25.56233,81.19199,357.764,179.9998,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,129,0,1,1,1,0,Cuboid,-48.90863,238.3843,-480.2429,77.42931,266.8178,-0.0001647574,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,130,0,1,1,1,0,Cuboid,-39.51596,237.5625,-479.7488,87.41563,87.15472,179.9996,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,131,0,1,1,1,0,Cuboid,-191.375,271.2464,-488.1861,77.42931,266.8178,-0.0001647574,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,132,0,1,1,1,0,Cuboid,-151.3409,247.346,-485.6317,77.42931,266.8178,-0.0001647574,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,133,0,1,1,1,0,Cuboid,-98.33544,263.1064,-483.2915,87.41563,87.15472,179.9996,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,134,0,1,1,1,0,Cuboid,-234.4262,341.5007,-192.9984,81.19199,357.764,-0.0001909677,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,135,0,1,1,1,0,Cuboid,-88.94276,262.2847,-482.7974,77.42931,266.8178,-0.0001647574,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,136,0,1,1,1,0,Cuboid,266.0465,255.8589,77.69247,81.19199,357.764,-0.0001909677,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,137,0,1,1,1,0,Cuboid,266.5243,255.6517,68.26534,83.70696,176.437,180.0004,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,138,0,1,1,1,0,Cuboid,271.7351,253.392,-34.54289,83.70696,176.4369,0.0004186556,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,139,0,1,1,1,0,Cuboid,270.9192,274.7632,16.50704,81.19199,357.764,-0.0001909677,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,140,0,1,1,1,0,Cuboid,271.2573,253.5992,-25.11577,81.19199,357.764,179.9998,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,141,0,1,1,1,0,Cuboid,265.7084,277.0229,119.3153,81.19199,357.764,-0.0001909677,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,142,0,1,1,1,0,Cuboid,-41.77209,212.0433,-479.3022,87.41563,87.15472,179.9996,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,143,0,1,1,1,0,Cuboid,-91.1989,236.7655,-482.3508,77.42931,266.8178,-0.0001647574,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,144,0,1,1,1,0,Cuboid,-100.5916,237.5872,-482.8449,87.41563,87.15472,179.9996,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,145,0,1,1,1,0,Cuboid,-51.16477,212.8651,-479.7963,77.42931,266.8178,-0.0001647574,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,146,0,1,1,1,0,Cuboid,-236.6823,315.9815,-192.5518,81.19199,357.764,-0.0001909677,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,147,0,1,1,1,0,Cuboid,-193.6311,245.7271,-487.7395,77.42931,266.8178,-0.0001647574,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,148,0,1,1,1,0,Cuboid,-153.597,221.8268,-485.1851,77.42931,266.8178,-0.0001647574,4.41,1.047718,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47718,;
Scene,Geometry/Cuboid,149,0,1,1,1,0,Cuboid,277.9084,298.2298,-77.32065,83.70696,176.437,180.0004,4.41,1.047717,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47717,;
Scene,Geometry/Cuboid,150,0,1,1,1,0,Cuboid,272.6975,300.4896,25.48759,83.70696,176.437,180.0004,4.41,1.047717,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47717,;
Scene,Geometry/Cuboid,151,0,1,1,1,0,Cuboid,270.4414,274.9703,25.93415,83.70696,176.437,180.0004,4.41,1.047717,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47717,;
Scene,Geometry/Cuboid,152,0,1,1,1,0,Cuboid,275.6523,272.7106,-76.87408,83.70696,176.437,180.0004,4.41,1.047717,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47717,;
Scene,Geometry/Cuboid,153,0,1,1,1,0,Cuboid,125.2456,304.8047,-472.8758,87.41563,87.15347,179.9983,4.41,1.047715,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47715,;
Scene,Geometry/Cuboid,154,0,1,1,1,0,Cuboid,122.9894,279.2856,-472.4293,87.41563,87.15347,179.9983,4.41,1.047715,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47715,;
Scene,Geometry/Cuboid,155,0,1,1,1,0,Cuboid,269.459,283.4301,58.67681,68.60578,175.0271,180.0001,4.41,1.04771,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.4771,;
Scene,Geometry/Cuboid,156,0,1,1,1,0,Cuboid,274.6699,281.1704,-44.13142,68.60578,175.0271,180.0001,4.41,1.04771,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.4771,;
Scene,Geometry/Cuboid,157,0,1,1,1,0,Cuboid,273.4191,297.6231,7.00457,66.09225,359.2082,180,4.41,1.04771,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.4771,;
Scene,Geometry/Cuboid,158,0,1,1,1,0,Cuboid,-80.09449,259.0323,-482.2774,62.2708,266.4374,9.541558E-05,4.41,1.04771,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.4771,;
Scene,Geometry/Cuboid,159,0,1,1,1,0,Cuboid,-30.23285,239.2286,-479.3149,72.25657,87.50096,4.482411E-05,4.41,1.04771,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.4771,;
Scene,Geometry/Cuboid,160,0,1,1,1,0,Cuboid,-182.5267,267.994,-487.6661,62.2708,266.4374,9.541558E-05,4.41,1.04771,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.4771,;
Scene,Geometry/Cuboid,161,0,1,1,1,0,Cuboid,268.2083,299.8829,109.8128,66.09225,359.2082,-1.975034E-07,4.41,1.04771,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.4771,;
Scene,Geometry/Cuboid,162,0,1,1,1,0,Cuboid,272.4137,255.6512,-43.68486,68.60578,175.0271,180.0001,4.41,1.04771,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.4771,;
Scene,Geometry/Cuboid,163,0,1,1,1,0,Cuboid,267.2029,257.9109,59.12337,68.60578,175.0271,180.0001,4.41,1.04771,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.4771,;
Scene,Geometry/Cuboid,164,0,1,1,1,0,Cuboid,271.163,272.1039,7.451135,66.09225,359.2082,180,4.41,1.04771,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.4771,;
Scene,Geometry/Cuboid,165,0,1,1,1,0,Cuboid,265.9521,274.3636,110.2594,66.09225,359.2082,-1.975034E-07,4.41,1.04771,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.4771,;
Scene,Geometry/Cuboid,166,0,1,1,1,0,Cuboid,-32.48898,213.7094,-478.8683,72.25657,87.50096,4.482411E-05,4.41,1.04771,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.4771,;
Scene,Geometry/Cuboid,167,0,1,1,1,0,Cuboid,-82.35062,233.5131,-481.8308,62.2708,266.4374,9.541558E-05,4.41,1.04771,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.4771,;
Scene,Geometry/Cuboid,168,0,1,1,1,0,Cuboid,-184.7828,242.4748,-487.2196,62.2708,266.4374,9.541558E-05,4.41,1.04771,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.4771,;
Scene,Geometry/Cuboid,169,0,1,1,1,0,Cuboid,-141.9485,246.5242,-485.1375,87.41525,87.15376,179.9985,4.41,1.047656,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47656,;
Scene,Geometry/Cuboid,170,0,1,1,1,0,Cuboid,-144.2046,221.005,-484.691,87.41525,87.15376,179.9985,4.41,1.047656,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.47656,;
Scene,Geometry/Cuboid,171,0,1,1,1,0,Cuboid,134.4407,304.6307,-472.4059,85.00696,266.9887,0.0001177126,4.41,1.071992,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.71992,;
Scene,Geometry/Cuboid,172,0,1,1,1,0,Cuboid,132.1846,279.1115,-471.9594,85.00696,266.9887,0.0001177126,4.41,1.071992,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/10.71992,;
Scene,Geometry/Cuboid,173,0,1,1,1,0,Cuboid,267.5763,303.3601,127.6095,88.74258,357.0982,-0.0002382695,4.41,0.9706386,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/9.706386,;
Scene,Geometry/Cuboid,174,0,1,1,1,0,Cuboid,265.3201,277.8409,128.056,88.74258,357.0982,-0.0002382695,4.41,0.9706386,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/9.706386,;
Scene,Geometry/Cuboid,175,0,1,1,1,0,Cuboid,-179.8985,291.4445,526.2123,85.21447,259.462,-0.0003070169,4.41,1.277001,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.77001,;
Scene,Geometry/Cuboid,176,0,1,1,1,0,Cuboid,-182.1547,265.9253,526.6588,85.21439,259.4628,0.0004502867,4.41,1.277001,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.77001,;
Scene,Geometry/Cuboid,177,0,1,1,1,0,Cuboid,168.2883,301.2306,-495.7037,88.10205,349.6235,180.0001,4.41,1.276994,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76994,;
Scene,Geometry/Cuboid,178,0,1,1,1,0,Cuboid,166.0322,275.7114,-495.2571,88.10205,349.6235,180.0001,4.41,1.276994,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76994,;
Scene,Geometry/Cuboid,179,0,1,1,1,0,Cuboid,63.52714,373.2138,280.4652,87.96173,214.4581,180.0016,4.41,1.276993,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76993,;
Scene,Geometry/Cuboid,180,0,1,1,1,0,Cuboid,61.271,347.6946,280.9117,87.96173,214.4581,180.0016,4.41,1.276993,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76993,;
Scene,Geometry/Cuboid,181,0,1,1,1,0,Cuboid,-153.1269,288.911,516.6913,85.96352,319.6591,-0.0007277287,4.41,1.276986,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76986,;
Scene,Geometry/Cuboid,182,0,1,1,1,0,Cuboid,-155.383,263.3918,517.1378,85.96352,319.6591,-0.0007277287,4.41,1.276986,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76986,;
Scene,Geometry/Cuboid,183,0,1,1,1,0,Cuboid,-199.7453,272.6177,-488.1497,84.88503,274.5139,0.0006703372,4.41,1.276985,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76985,;
Scene,Geometry/Cuboid,184,0,1,1,1,0,Cuboid,-202.0014,247.0985,-487.7032,84.88503,274.5139,0.0006703372,4.41,1.276985,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76985,;
Scene,Geometry/Cuboid,185,0,1,1,1,0,Cuboid,257.452,356.2476,290.6671,85.96352,319.6606,179.9999,4.41,1.276971,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76971,;
Scene,Geometry/Cuboid,186,0,1,1,1,0,Cuboid,-198.1568,292.8507,514.3223,87.96173,214.4559,180.0007,4.41,1.276971,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76971,;
Scene,Geometry/Cuboid,187,0,1,1,1,0,Cuboid,-200.413,267.3315,514.7689,87.96173,214.4559,180.0007,4.41,1.276971,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76971,;
Scene,Geometry/Cuboid,188,0,1,1,1,0,Cuboid,255.1958,330.7284,291.1137,85.96352,319.6606,179.9999,4.41,1.276971,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76971,;
Scene,Geometry/Cuboid,189,0,1,1,1,0,Cuboid,288.8066,290.2249,-515.7485,86.80782,229.4272,-0.000306633,4.41,1.276949,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76949,;
Scene,Geometry/Cuboid,190,0,1,1,1,0,Cuboid,-266.8417,352.2793,223.1419,86.80782,229.4272,179.9997,4.41,1.276949,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76949,;
Scene,Geometry/Cuboid,191,0,1,1,1,0,Cuboid,-245.2185,344.7157,-99.84254,85.96318,319.6526,-0.000485112,4.41,1.276949,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76949,;
Scene,Geometry/Cuboid,192,0,1,1,1,0,Cuboid,-213.6036,273.9292,-483.2214,85.273,304.6316,0.0001657633,4.41,1.276949,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76949,;
Scene,Geometry/Cuboid,193,0,1,1,1,0,Cuboid,-269.0978,326.7601,223.5885,86.80782,229.4272,179.9997,4.41,1.276949,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76949,;
Scene,Geometry/Cuboid,194,0,1,1,1,0,Cuboid,286.5505,264.7057,-515.3019,86.80782,229.4272,-0.000306633,4.41,1.276949,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76949,;
Scene,Geometry/Cuboid,195,0,1,1,1,0,Cuboid,-215.8598,248.4099,-482.7749,85.273,304.6316,0.0001657633,4.41,1.276949,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76949,;
Scene,Geometry/Cuboid,196,0,1,1,1,0,Cuboid,-247.4746,319.1965,-99.39597,85.96318,319.6526,-0.000485112,4.41,1.276949,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76949,;
Scene,Geometry/Cuboid,197,0,1,1,1,0,Cuboid,-223.139,274.9686,-471.9951,86.92839,334.6549,-0.0001434037,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,198,0,1,1,1,0,Cuboid,-149.0963,288.4454,510.4463,86.92839,334.6549,-0.0001434037,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,199,0,1,1,1,0,Cuboid,261.4825,355.782,284.4221,86.92858,334.6549,179.9999,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,200,0,1,1,1,0,Cuboid,-206.9992,273.2861,-486.602,84.90492,289.5764,-9.613563E-05,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,201,0,1,1,1,0,Cuboid,-201.5346,293.0332,507.6876,89.25349,199.5086,179.9988,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,202,0,1,1,1,0,Cuboid,166.0068,301.5562,-488.6219,86.92839,334.6549,-0.0001434037,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,203,0,1,1,1,0,Cuboid,60.1493,373.3963,273.8304,89.25349,199.5086,179.9988,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,204,0,1,1,1,0,Cuboid,-186.9574,292.0283,523.9111,85.87042,244.4325,-0.0005690834,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,205,0,1,1,1,0,Cuboid,-203.7907,267.514,508.1342,89.25349,199.5086,179.9988,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,206,0,1,1,1,0,Cuboid,-189.2135,266.5091,524.3577,85.87042,244.4325,-0.0005690834,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,207,0,1,1,1,0,Cuboid,-151.3524,262.9262,510.8929,86.92839,334.6549,-0.0001434037,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,208,0,1,1,1,0,Cuboid,57.89317,347.8771,274.277,89.25349,199.5086,179.9988,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,209,0,1,1,1,0,Cuboid,259.2263,330.2627,284.8687,86.92858,334.6549,179.9999,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,210,0,1,1,1,0,Cuboid,163.7507,276.037,-488.1754,86.92839,334.6549,-0.0001434037,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,211,0,1,1,1,0,Cuboid,-209.2553,247.7669,-486.1554,84.90492,289.5764,-9.613563E-05,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,212,0,1,1,1,0,Cuboid,-225.3952,249.4494,-471.5485,86.92839,334.6549,-0.0001434037,4.41,1.276942,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76942,;
Scene,Geometry/Cuboid,213,0,1,1,1,0,Cuboid,181.4579,299.6167,-521.3959,85.27292,304.6318,180,4.41,1.276939,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76939,;
Scene,Geometry/Cuboid,214,0,1,1,1,0,Cuboid,179.2018,274.0975,-520.9493,85.27292,304.6318,180,4.41,1.276939,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76939,;
Scene,Geometry/Cuboid,215,0,1,1,1,0,Cuboid,175.9528,300.1906,-516.4135,85.96327,319.6543,179.9999,4.41,1.276927,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76927,;
Scene,Geometry/Cuboid,216,0,1,1,1,0,Cuboid,173.6967,274.6714,-515.9669,85.96327,319.6543,179.9999,4.41,1.276927,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76927,;
Scene,Geometry/Cuboid,217,0,1,1,1,0,Cuboid,74.72665,372.3914,290.054,85.87042,244.4323,179.9997,4.41,1.27692,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.7692,;
Scene,Geometry/Cuboid,218,0,1,1,1,0,Cuboid,72.47051,346.8722,290.5005,85.87042,244.4323,179.9997,4.41,1.27692,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.7692,;
Scene,Geometry/Cuboid,219,0,1,1,1,0,Cuboid,142.6133,303.9071,-472.4669,84.88496,274.5193,180.0002,4.41,1.276917,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76917,;
Scene,Geometry/Cuboid,220,0,1,1,1,0,Cuboid,-172.4898,290.7964,526.6021,84.88496,274.5193,0.0002298244,4.41,1.276917,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76917,;
Scene,Geometry/Cuboid,221,0,1,1,1,0,Cuboid,-174.7459,265.2771,527.0486,84.88496,274.5193,0.0002298244,4.41,1.276917,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76917,;
Scene,Geometry/Cuboid,222,0,1,1,1,0,Cuboid,140.3572,278.3879,-472.0204,84.88496,274.5193,180.0002,4.41,1.276917,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76917,;
Scene,Geometry/Cuboid,223,0,1,1,1,0,Cuboid,149.8669,303.2388,-474.0151,84.90492,289.5768,-0.0005383599,4.41,1.276898,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76898,;
Scene,Geometry/Cuboid,224,0,1,1,1,0,Cuboid,-165.2363,290.128,525.0539,84.90492,289.5768,-0.0005383599,4.41,1.276898,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76898,;
Scene,Geometry/Cuboid,225,0,1,1,1,0,Cuboid,-167.4924,264.6088,525.5004,84.90492,289.5768,-0.0005383599,4.41,1.276898,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76898,;
Scene,Geometry/Cuboid,226,0,1,1,1,0,Cuboid,147.6107,277.7196,-473.5685,84.90492,289.5768,-0.0005383599,4.41,1.276898,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76898,;
Scene,Geometry/Cuboid,227,0,1,1,1,0,Cuboid,156.4712,302.5957,-477.3953,85.27288,304.6261,-0.0003936694,4.41,1.276894,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76894,;
Scene,Geometry/Cuboid,228,0,1,1,1,0,Cuboid,-158.6319,289.4849,521.6737,85.27288,304.6261,-0.0003936694,4.41,1.276894,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76894,;
Scene,Geometry/Cuboid,229,0,1,1,1,0,Cuboid,-160.8881,263.9657,522.1202,85.27288,304.6261,-0.0003936694,4.41,1.276894,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76894,;
Scene,Geometry/Cuboid,230,0,1,1,1,0,Cuboid,154.2151,277.0765,-476.9487,85.27288,304.6261,-0.0003936694,4.41,1.276894,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76894,;
Scene,Geometry/Cuboid,231,0,1,1,1,0,Cuboid,81.78509,371.8077,292.3551,85.21447,259.4617,180.0001,4.41,1.276893,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76892,;
Scene,Geometry/Cuboid,232,0,1,1,1,0,Cuboid,79.52895,346.2885,292.8016,85.21447,259.4617,180.0001,4.41,1.276893,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76892,;
Scene,Geometry/Cuboid,233,0,1,1,1,0,Cuboid,161.9763,302.0219,-482.3773,85.96338,319.6561,-0.0004851278,4.41,1.27689,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.7689,;
Scene,Geometry/Cuboid,234,0,1,1,1,0,Cuboid,159.7201,276.5027,-481.9308,85.96338,319.6561,-0.0004851278,4.41,1.27689,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.7689,;
Scene,Geometry/Cuboid,235,0,1,1,1,0,Cuboid,-225.4207,275.2943,-464.9137,88.10184,349.6203,-0.0003093059,4.41,1.276881,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76881,;
Scene,Geometry/Cuboid,236,0,1,1,1,0,Cuboid,-238.9067,343.9245,-113.1679,88.10184,349.6203,-0.0003093059,4.41,1.276881,0,Physical,Entities,Default,OldBombExplodeMat|178/178/255/127|0.04/12.76881,;
