/// Options
EditorVersion:1.0|Description:|HasWeather:0
Scene,Geometry/Tube,526,0,1,1,1,0,KillTube,149.5637,1259.226,404.5548,310.0745,285.783,275.4653,0.1,1.885046,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,527,0,1,1,1,0,KillTube,157.424,1261.918,428.9265,311.1169,275.9289,282.9557,0.1,1.885046,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,528,0,1,1,1,0,KillTube,-775.0909,854.3017,-1396.981,329.8244,6.128969,312.1566,0.1,12.67973,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,529,0,1,1,1,0,KillTube,-529.6768,1161.406,-1319.092,25.48942,313.637,314.7682,0.1,12.67973,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,530,0,1,1,1,0,KillTube,-603.0209,1037.806,-1410.606,3.14389,334.4622,320.0721,0.1,12.67973,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,531,0,1,1,1,0,KillTube,-513.951,1210.736,-1250.514,35.46524,300.5983,308.1086,0.1,12.67973,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,532,0,1,1,1,0,KillTube,-833.7808,810.5095,-1352.021,320.5287,20.52037,303.8821,0.1,12.67973,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,533,0,1,1,1,0,KillTube,-886.4007,780.977,-1290.845,313.4967,38.71025,291.4003,0.1,12.67973,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,534,0,1,1,1,0,KillTube,-560.0569,1102.423,-1373.696,14.54578,324.5802,318.5415,0.1,12.67973,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,535,0,1,1,1,0,KillTube,-959.7447,771.6326,-1137.337,311.0791,83.81977,257.2337,0.1,12.67973,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,536,0,1,1,1,0,KillTube,-655.6409,971.9591,-1427.307,351.6509,344.1277,319.63,0.1,12.67973,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,537,0,1,1,1,0,KillTube,-975.4706,792.4575,-1055.468,316.3273,104.245,242.3775,0.1,12.67973,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,538,0,1,1,1,0,KillTube,-929.3646,767.7169,-1217.62,310.0308,60.71313,274.8913,0.1,12.67973,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,539,0,1,1,1,0,KillTube,-714.3307,909.3691,-1422.659,340.406,354.3777,317.137,0.1,12.67973,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,540,0,1,1,1,0,KillTube,-184.6332,1261.191,-377.9983,309.8565,293.3574,269.6564,0.1,224.3544,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,541,0,1,1,1,0,KillTube,-658.9368,704.9921,-479.1284,313.0555,319.5938,69.83441,0.1,134.988,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,542,0,1,1,1,0,KillTube,-297.7752,697.5319,355.4973,320.1444,112.9097,56.59684,0.1,33.936,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,543,0,1,1,1,0,KillTube,168.8711,1441.148,840.3722,320.1444,112.9097,56.59684,0.1,101.808,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,544,0,1,1,1,0,KillTube,-319.6578,589.3796,79.74402,311.3978,274.1699,284.2779,0.1,4.880246,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,545,0,1,1,1,0,KillTube,-300.2296,640.7721,235.9266,38.71656,64.91607,55.2201,0.1,4.880246,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,546,0,1,1,1,0,KillTube,-302.3676,614.5896,174.7193,316.4504,255.4317,297.8455,0.1,4.880246,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,547,0,1,1,1,0,KillTube,-382.9417,587.8675,-73.24126,311.0791,309.6388,257.2342,0.1,4.880246,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,548,0,1,1,1,0,KillTube,-400.0722,593.7187,-101.2275,312.3017,316.3615,252.2111,0.1,4.880246,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,549,0,1,1,1,0,KillTube,-312.0547,595.8219,111.5498,312.7344,267.5446,289.1993,0.1,4.880246,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,550,0,1,1,1,0,KillTube,-352.8746,582.2841,-14.07005,309.8835,295.4598,268.0427,0.1,4.880246,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,551,0,1,1,1,0,KillTube,-300.3468,626.7924,205.6698,318.7474,249.9792,301.5246,0.1,4.880246,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,552,0,1,1,1,0,KillTube,-329.0382,584.9589,48.06778,310.46,281.0994,279.0397,0.1,4.880246,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,553,0,1,1,1,0,KillTube,-367.1748,584.0475,-44.12537,310.2644,302.6371,262.5475,0.1,4.880246,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,554,0,1,1,1,0,KillTube,-306.2787,604.2436,143.2774,314.4323,261.2884,293.7337,0.1,4.880246,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,555,0,1,1,1,0,KillTube,-340.1347,582.5886,16.72814,309.9495,288.2371,273.5853,0.1,4.880246,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,556,0,1,1,1,0,KillTube,-475.3814,1676.826,1401.694,31.38748,53.82668,228.8484,0.1,8.109479,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,557,0,1,1,1,0,KillTube,-491.8876,1740.715,1499.935,34.33538,58.18287,231.2323,0.1,8.109479,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,558,0,1,1,1,0,KillTube,-484.4753,1709.432,1450.243,32.88719,55.96164,229.9926,0.1,8.109479,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,559,0,1,1,1,0,KillTube,-497.6057,1770.623,1550.686,35.71028,60.51116,232.5816,0.1,8.109479,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,560,0,1,1,1,0,KillTube,-503.9243,1826.114,1655.025,37.74107,65.90958,235.878,0.1,8.109479,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,561,0,1,1,1,0,KillTube,-438.1767,1571.626,1263.71,26.65565,47.85252,225.9275,0.1,8.109479,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,562,0,1,1,1,0,KillTube,-501.6202,1799.105,1602.412,36.95329,62.99686,234.0736,0.1,8.109479,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,563,0,1,1,1,0,KillTube,-422.5369,1534.296,1220.527,25.0184,45.98167,225.1074,0.1,8.109479,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,564,0,1,1,1,0,KillTube,-386.5536,1456.614,1138.818,21.67265,42.38991,223.6749,0.1,8.109479,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,565,0,1,1,1,0,KillTube,-452.2126,1607.865,1308.349,28.26598,49.77945,226.8212,0.1,8.109479,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,566,0,1,1,1,0,KillTube,-405.3195,1495.938,1178.873,23.35613,44.16269,224.3579,0.1,8.109479,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,567,0,1,1,1,0,KillTube,-464.6211,1642.951,1354.369,29.84399,51.76946,227.7939,0.1,8.109479,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,568,0,1,1,1,0,KillTube,-183.6326,1021.987,686.8449,31.4615,53.62737,48.70357,0.1,6.650015,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,569,0,1,1,1,0,KillTube,-163.19,901.8823,477.6502,320.1201,247.1382,303.3724,0.1,6.650015,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,570,0,1,1,1,0,KillTube,-192.5964,1049.909,725.5125,29.61704,51.24126,47.49079,0.1,6.650015,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,571,0,1,1,1,0,KillTube,-166.4424,945.7911,564.1172,36.69707,61.38587,53.06021,0.1,6.650015,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,572,0,1,1,1,0,KillTube,-163.9904,923.1116,521.2829,38.32361,64.19877,54.77329,0.1,6.650015,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,573,0,1,1,1,0,KillTube,-244.0415,1172.464,866.6033,21.87073,42.48823,43.67423,0.1,6.650015,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,574,0,1,1,1,0,KillTube,-215.2554,1109.151,798.9426,25.80943,46.72171,45.38702,0.1,6.650015,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,575,0,1,1,1,0,KillTube,-170.5403,969.8679,606.0535,35.00709,58.69159,51.48164,0.1,6.650015,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,576,0,1,1,1,0,KillTube,-176.2748,995.2863,646.9944,33.25995,56.10798,50.0317,0.1,6.650015,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,577,0,1,1,1,0,KillTube,-203.1455,1078.986,762.9073,27.7316,48.94201,46.38729,0.1,6.650015,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,578,0,1,1,1,0,KillTube,-164.0432,882.1524,433.3203,318.641,250.2109,301.3715,0.1,6.650015,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,579,0,1,1,1,0,KillTube,-228.8979,1140.335,833.5347,23.85436,44.57271,44.48423,0.1,6.650015,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,580,0,1,1,1,0,KillTube,-317.7037,1319.473,1006.963,20.86905,41.46804,223.3026,0.1,51.56188,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,581,0,1,1,1,0,Cuboid,-184.6332,1261.191,-377.9983,0,113,0,10,0.4,2,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal2|8.7/1|0/0,;
Scene,Geometry/Cylinder,582,0,1,1,1,0,Cylinder,-165.0966,1261.191,-331.973,0,113,0,2,0.2,2,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal2|2/2|0/0,;
Scene,Geometry/Cylinder,583,0,1,1,1,0,Cylinder,-204.1698,1261.191,-424.0235,0,113,0,2,0.2,2,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal2|2/2|0/0,;
Scene,Geometry/Cuboid,584,0,1,0,1,0,Racing Start Barrier Cuboid,-159.7361,1264.939,-319.7731,0,113,0,5,5,5,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,Tag|Name:RacingStartBarrier
/// Logic

/// Weather
{
    "Skybox" : "Day1",
    "SkyboxColor" : [
        128,
        128,
        128,
        255
    ],
    "Daylight" : [
        255,
        255,
        255,
        255
    ],
    "DaylightIntensity" : 1,
    "DaylightDirection" : [
        45,
        45,
        0
    ],
    "AmbientLight" : [
        126,
        122,
        114,
        255
    ],
    "Flashlight" : [
        255,
        255,
        255,
        0
    ],
    "FogDensity" : 0,
    "FogColor" : [
        128,
        128,
        128,
        255
    ],
    "Rain" : 0,
    "Thunder" : 0,
    "Snow" : 0,
    "Wind" : 0,
    "WindDirection" : [
        1,
        0,
        0
    ],
    "RainForce" : 0,
    "SnowForce" : 0,
    "WindForce" : 0,
    "UseSchedule" : false,
    "ScheduleLoop" : false,
    "Schedule" : "",
    "Name" : "Set 1",
    "Preset" : false
}
