/// Options
EditorVersion:1.0|Description:|HasWeather:0
Scene,Geometry/Cuboid,564,0,1,1,1,0,KillCuboid,34.64101,380,805,0,0,330,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,565,0,1,1,1,0,KillCuboid,0,360,805,0,0,270,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,566,0,1,1,1,0,KillCuboid,34.64101,420,805,0,0,29.99999,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,567,0,1,1,1,0,KillCuboid,-34.64101,420,795,0,0,330,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,568,0,1,1,1,0,KillCuboid,0,440,795,0,0,270,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,569,0,1,1,1,0,KillCuboid,-34.64101,380,795,0,0,29.99999,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,570,0,1,1,1,0,KillCuboid,34.64101,380,795,0,0,330,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,571,0,1,1,1,0,KillCuboid,0,360,795,0,0,270,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,572,0,1,1,1,0,KillCuboid,34.64101,420,795,0,0,29.99999,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cylinder,573,0,1,1,1,0,Cylinder,-30,451.9615,500,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,574,0,1,1,1,0,Cylinder,-60,400,500,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,575,0,1,1,1,0,Cylinder,30,451.9615,500,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,576,0,1,1,1,0,Cylinder,30,348.0385,500,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,577,0,1,1,1,0,Cylinder,60,400,500,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,578,0,1,1,1,0,Cylinder,-30,348.0385,500,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,579,0,1,1,1,0,Cylinder,-15,425.9808,700,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,580,0,1,1,1,0,Cylinder,-30,400,700,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,581,0,1,1,1,0,Cylinder,15,425.9808,700,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,582,0,1,1,1,0,Cylinder,15,374.0192,700,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,583,0,1,1,1,0,Cylinder,30,400,700,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,584,0,1,1,1,0,Cylinder,-15,374.0192,700,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,585,0,1,1,1,0,Cylinder,-25,443.3013,600,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,586,0,1,1,1,0,Cylinder,-50,400,600,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,587,0,1,1,1,0,Cylinder,25,443.3013,600,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,588,0,1,1,1,0,Cylinder,25,356.6987,600,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,589,0,1,1,1,0,Cylinder,50,400,600,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,590,0,1,1,1,0,Cylinder,-25,356.6987,600,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,591,0,1,1,1,0,Cylinder,-15,425.9808,800,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,592,0,1,1,1,0,Cylinder,-30,400,800,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,593,0,1,1,1,0,Cylinder,15,425.9808,800,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,594,0,1,1,1,0,Cylinder,15,374.0192,800,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,595,0,1,1,1,0,Cylinder,30,400,800,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,596,0,1,1,1,0,Cylinder,-15,374.0192,800,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,597,0,1,1,1,0,Kill Region Cuboid,-43.30127,425,1200,0,0,330,10,24,5,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,598,0,1,1,1,0,Kill Region Cuboid,0,450,1250,0,0,270,10,24,5,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,599,0,1,1,1,0,Kill Region Cuboid,-43.30127,375,1450,0,0,29.99999,10,24,5,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,600,0,1,1,1,0,Kill Region Cuboid,43.30127,375,1350,0,0,330,10,24,5,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,601,0,1,1,1,0,Kill Region Cuboid,0,350,1400,0,0,270,10,24,5,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,602,0,1,1,1,0,Kill Region Cuboid,43.30127,425,1300,0,0,29.99999,10,24,5,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,603,0,1,1,1,0,KillCuboid,-43.30127,425,1200,0,0,330,10.005,24.005,5.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,604,0,1,1,1,0,KillCuboid,0,450,1250,0,0,270,10.005,24.005,5.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,605,0,1,1,1,0,KillCuboid,-43.30127,375,1450,0,0,29.99999,10.005,24.005,5.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,606,0,1,1,1,0,KillCuboid,43.30127,375,1350,0,0,330,10.005,24.005,5.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,607,0,1,1,1,0,KillCuboid,0,350,1400,0,0,270,10.005,24.005,5.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,608,0,1,1,1,0,KillCuboid,43.30127,425,1300,0,0,29.99999,10.005,24.005,5.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,609,0,1,1,1,0,KillCuboid,0,400,1225,0,0,330,0.04,24,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,610,0,1,1,1,0,KillCuboid,0,400,1275,0,0,270,0.04,24,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,611,0,1,1,1,0,KillCuboid,0,400,1475,0,0,29.99999,0.04,24,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,612,0,1,1,1,0,KillCuboid,0,400,1375,0,0,330,0.04,24,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,613,0,1,1,1,0,KillCuboid,0,400,1425,0,0,270,0.04,24,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,614,0,1,1,1,0,KillCuboid,0,400,1325,0,0,29.99999,0.04,24,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,615,0,1,1,1,0,KillCuboid,0,400,1175,0,0,330,0.04,24,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,616,0,1,1,1,0,KillCuboid,0,400,1225,0,0,270,0.04,24,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,617,0,1,1,1,0,KillCuboid,0,400,1425,0,0,29.99999,0.04,24,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,618,0,1,1,1,0,KillCuboid,0,400,1325,0,0,330,0.04,24,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,619,0,1,1,1,0,KillCuboid,0,400,1375,0,0,270,0.04,24,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,620,0,1,1,1,0,KillCuboid,0,400,1275,0,0,29.99999,0.04,24,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cylinder,621,0,1,1,1,0,Cylinder,0,400,1325,270,0,0,1,15.05,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,622,0,1,1,1,0,Cylinder,-30,451.9615,1800,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,623,0,1,1,1,0,Cylinder,-60,400,1800,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,624,0,1,1,1,0,Cylinder,30,451.9615,1800,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,625,0,1,1,1,0,Cylinder,30,348.0385,1800,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,626,0,1,1,1,0,Cylinder,60,400,1800,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cylinder,627,0,1,1,1,0,Cylinder,-30,348.0385,1800,270,0,0,1,0.525,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,628,0,1,1,1,0,Racing Finish Region Cuboid,1.158368,400.008,1989.962,0,90,0,2,24,24,Region,Characters,Default,Transparent|209/255/0/128|Misc/None|1/1|0/0,RacingFinishRegion|NumberOfLaps:1;
Scene,Geometry/Cuboid,629,0,1,1,1,0,Cuboid,2.097979,378.2438,-1981.108,0,2.968515,0,4,1,4,Physical,Entities,Default,Default|255/255/255/255,;
Scene,Geometry/Cuboid,631,0,1,1,1,0,KillCuboid,0,400,-2020,0,0,0,5.161917,22.01,5.01,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,632,0,1,1,1,0,KillCuboid,0,400,-2020,0,0,299.9958,5.161917,22.01,5.01,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,633,0,1,1,1,0,Racing Finish Region Cuboid,1.158368,400.008,2010.25,0,90,0,2,24,24,Physical,Characters,Default,Basic|0/0/0/128|Misc/None|1/1|0/0,KillRegion|Team:None|KillHumans:true|KillTitans:true|KillShifters:true|KillMessage:Server;
Scene,Geometry/Cuboid,634,0,1,0,1,0,Racing Start Barrier Cuboid,0,400,-1895,0,0,0,15,15,1,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,Tag|Name:RacingStartBarrier
/// Logic

/// Weather
{
    "Skybox" : "Day1",
    "SkyboxColor" : [
        128,
        128,
        128,
        255
    ],
    "Daylight" : [
        255,
        255,
        255,
        255
    ],
    "DaylightIntensity" : 1,
    "DaylightDirection" : [
        45,
        45,
        0
    ],
    "AmbientLight" : [
        126,
        122,
        114,
        255
    ],
    "Flashlight" : [
        255,
        255,
        255,
        0
    ],
    "FogDensity" : 0,
    "FogColor" : [
        128,
        128,
        128,
        255
    ],
    "Rain" : 0,
    "Thunder" : 0,
    "Snow" : 0,
    "Wind" : 0,
    "WindDirection" : [
        1,
        0,
        0
    ],
    "RainForce" : 0,
    "SnowForce" : 0,
    "WindForce" : 0,
    "UseSchedule" : false,
    "ScheduleLoop" : false,
    "Schedule" : "",
    "Name" : "Set 1",
    "Preset" : false
}
